purchase_id,purchase_date,category,product_name,amount,channel,store_name,customer_id,customer_last_name,gender,age,prefecture,register_date,total_purchases,total_spent,customer_segment,is_first_purchase,days_since_last_in_category
PR0005362,2025-11-29,カメラ・ビデオ,コンパクトデジカメ,183335,店舗,渋谷店,C02099,阿部,男,23,愛知県,2025-08-09,3,384395,Loyal,True,
PR0005361,2026-03-11,ゲーム・玩具,VR ゴーグル,14286,店舗,新宿店,C02099,阿部,男,23,愛知県,2025-08-09,3,384395,Loyal,False,
PR0005363,2026-03-29,スマートフォン,Pro モデル 512GB,186774,店舗,秋葉原店,C02099,阿部,男,23,愛知県,2025-08-09,3,384395,Loyal,False,
PR0005364,2025-12-19,PC・タブレット,ゲーミングPC,51189,店舗,新宿店,C02100,山本,男,29,京都府,2025-11-22,2,197137,Regular,True,
PR0005365,2026-03-29,スマートフォン,コンパクトモデル,145948,EC,,C02100,山本,男,29,京都府,2025-11-22,2,197137,Regular,False,
PR0005366,2026-01-27,オーディオ,ワイヤレスイヤホン,166866,EC,,C02101,後藤,女,37,神奈川県,2024-08-24,2,205113,Regular,False,
PR0005367,2024-12-27,スマートフォン,スタンダード 128GB,38247,店舗,天王寺店,C02101,後藤,女,37,神奈川県,2024-08-24,2,205113,Regular,True,
PR0005368,2025-08-17,PC・タブレット,ノートPC 15型,97664,店舗,秋葉原店,C02102,山田,男,28,北海道,2024-06-17,2,151335,Regular,True,
PR0005369,2026-02-16,ゲーム・玩具,VR ゴーグル,53671,店舗,池袋店,C02102,山田,男,28,北海道,2024-06-17,2,151335,Regular,False,
PR0005371,2025-10-27,スマートフォン,スタンダード 128GB,186674,EC,,C02103,遠藤,女,25,福岡県,2025-04-16,2,264578,Regular,True,
PR0005370,2025-10-31,美容家電・小物,電動歯ブラシ,77904,店舗,渋谷店,C02103,遠藤,女,25,福岡県,2025-04-16,2,264578,Regular,False,
PR0005372,2023-10-22,洗濯機,縦型洗濯機,116716,EC,,C02104,阿部,男,50,広島県,2022-10-21,1,116716,Inactive,True,
PR0005373,2025-07-13,オーディオ,ヘッドホン,193257,EC,,C02105,林,男,22,京都府,2024-01-06,2,248047,Regular,True,
PR0005374,2025-10-28,ゲーム・玩具,据置型ゲーム機,54790,店舗,秋葉原店,C02105,林,男,22,京都府,2024-01-06,2,248047,Regular,False,
PR0005376,2023-02-27,PC・タブレット,ワークステーション,321238,EC,,C02106,佐藤,男,51,千葉県,2022-03-13,2,517115,Regular,True,
PR0005375,2024-08-14,エアコン,エアコン 18畳用,195877,店舗,天王寺店,C02106,佐藤,男,51,千葉県,2022-03-13,2,517115,Regular,False,
PR0005378,2022-07-02,PC・タブレット,タブレット 10型,182615,店舗,天王寺店,C02107,山田,男,37,北海道,2021-10-31,2,324872,Regular,True,
PR0005377,2025-07-24,オーディオ,ターンテーブル,142257,店舗,横浜駅前店,C02107,山田,男,37,北海道,2021-10-31,2,324872,Regular,False,
PR0005379,2024-12-04,カメラ・ビデオ,ミラーレス一眼,201613,店舗,秋葉原店,C02108,石川,男,52,広島県,2021-05-10,1,201613,Light,True,
PR0005380,2025-04-26,ゲーム・玩具,コントローラ,67674,店舗,福岡天神店,C02109,中村,男,44,東京都,2024-08-19,2,387996,Regular,False,
PR0005381,2025-04-21,冷蔵庫,コンパクト冷蔵庫,320322,店舗,新宿店,C02109,中村,男,44,東京都,2024-08-19,2,387996,Regular,True,
PR0005383,2025-07-16,PC・タブレット,ノートPC 13型,215261,店舗,秋葉原店,C02110,池田,男,22,京都府,2023-03-14,3,769344,Loyal,False,
PR0005382,2026-01-03,スマートフォン,ミドルレンジ機種,63338,店舗,横浜駅前店,C02110,池田,男,22,京都府,2023-03-14,3,769344,Loyal,False,
PR0005384,2023-10-18,テレビ,4K テレビ 50型,490745,店舗,横浜駅前店,C02110,池田,男,22,京都府,2023-03-14,3,769344,Loyal,True,
PR0005388,2024-09-11,PC・タブレット,ゲーミングPC,322822,店舗,横浜駅前店,C02111,渡辺,男,28,愛知県,2022-09-02,4,533689,Loyal,False,
PR0005385,2023-05-08,ゲーム・玩具,ゲームソフト,33302,店舗,天王寺店,C02111,渡辺,男,28,愛知県,2022-09-02,4,533689,Loyal,True,
PR0005387,2025-04-25,スマートフォン,最新スマホ 256GB,142936,店舗,横浜駅前店,C02111,渡辺,男,28,愛知県,2022-09-02,4,533689,Loyal,False,
PR0005386,2025-06-13,美容家電・小物,マッサージガン,34629,店舗,名古屋栄店,C02111,渡辺,男,28,愛知県,2022-09-02,4,533689,Loyal,False,
PR0005389,2023-11-06,エアコン,エアコン 10畳用,172243,EC,,C02112,藤田,男,59,京都府,2021-08-22,2,332177,Regular,True,
PR0005390,2024-07-23,スマートフォン,スタンダード 128GB,159934,店舗,秋葉原店,C02112,藤田,男,59,京都府,2021-08-22,2,332177,Regular,False,
PR0005391,2026-01-28,テレビ,プロジェクター,232237,店舗,池袋店,C02113,田中,男,64,神奈川県,2022-02-19,1,232237,Light,True,
PR0005392,2024-04-14,スマートフォン,ミドルレンジ機種,143519,EC,,C02114,森,女,69,宮城県,2024-04-11,1,143519,Inactive,True,
PR0005393,2025-01-13,PC・タブレット,ノートPC 13型,345009,店舗,新宿店,C02115,鈴木,男,75,京都府,2024-04-18,5,1511717,VIP,False,
PR0005395,2025-03-25,エアコン,エアコン 18畳用,261300,EC,,C02115,鈴木,男,75,京都府,2024-04-18,5,1511717,VIP,False,
PR0005396,2026-02-23,スマートフォン,コンパクトモデル,179043,店舗,横浜駅前店,C02115,鈴木,男,75,京都府,2024-04-18,5,1511717,VIP,False,
PR0005397,2025-12-01,テレビ,有機EL 75型,486304,EC,,C02115,鈴木,男,75,京都府,2024-04-18,5,1511717,VIP,False,
PR0005394,2024-10-04,洗濯機,コンパクト洗濯機,240061,EC,,C02115,鈴木,男,75,京都府,2024-04-18,5,1511717,VIP,True,
PR0005400,2023-07-05,PC・タブレット,ワークステーション,179804,店舗,秋葉原店,C02116,中村,男,66,福岡県,2022-05-26,4,835806,Loyal,False,
PR0005399,2023-10-30,エアコン,エアコン 6畳用,99097,EC,,C02116,中村,男,66,福岡県,2022-05-26,4,835806,Loyal,False,
PR0005398,2024-08-31,テレビ,プロジェクター,330506,店舗,名古屋栄店,C02116,中村,男,66,福岡県,2022-05-26,4,835806,Loyal,False,
PR0005401,2022-10-17,洗濯機,ドラム式洗濯機,226399,EC,,C02116,中村,男,66,福岡県,2022-05-26,4,835806,Loyal,True,
PR0005402,2025-11-16,エアコン,エアコン 18畳用,132650,店舗,大阪梅田店,C02117,木村,女,64,大阪府,2023-09-05,3,328398,Loyal,False,
PR0005403,2024-10-05,カメラ・ビデオ,コンパクトデジカメ,167168,EC,,C02117,木村,女,64,大阪府,2023-09-05,3,328398,Loyal,False,
PR0005404,2023-10-02,美容家電・小物,マッサージガン,28580,店舗,名古屋栄店,C02117,木村,女,64,大阪府,2023-09-05,3,328398,Loyal,True,
PR0005406,2024-11-26,冷蔵庫,フレンチドア 700L,217179,EC,,C02118,坂本,女,69,北海道,2024-04-28,2,259386,Regular,True,
PR0005405,2025-07-02,美容家電・小物,マッサージガン,42207,EC,,C02118,坂本,女,69,北海道,2024-04-28,2,259386,Regular,False,
PR0005407,2025-07-06,エアコン,エアコン 10畳用,327127,EC,,C02120,高橋,女,53,兵庫県,2025-06-18,3,505547,Loyal,True,
PR0005408,2025-07-24,オーディオ,ターンテーブル,166023,店舗,福岡天神店,C02120,高橋,女,53,兵庫県,2025-06-18,3,505547,Loyal,False,
PR0005409,2025-11-22,美容家電・小物,ヘアアイロン,12397,EC,,C02120,高橋,女,53,兵庫県,2025-06-18,3,505547,Loyal,False,
PR0005410,2023-08-10,スマートフォン,ミドルレンジ機種,86880,EC,,C02121,木村,女,28,東京都,2021-09-27,2,121912,Regular,True,
PR0005411,2025-12-03,スマートフォン,Pro モデル 512GB,35032,EC,,C02121,木村,女,28,東京都,2021-09-27,2,121912,Regular,False,846
PR0005416,2025-09-18,オーディオ,ワイヤレスイヤホン,160213,店舗,天王寺店,C02122,石川,女,40,神奈川県,2022-03-27,8,1008327,VIP,False,
PR0005417,2023-08-25,カメラ・ビデオ,コンパクトデジカメ,90042,EC,,C02122,石川,女,40,神奈川県,2022-03-27,8,1008327,VIP,False,
PR0005412,2023-08-12,スマートフォン,ミドルレンジ機種,99802,店舗,渋谷店,C02122,石川,女,40,神奈川県,2022-03-27,8,1008327,VIP,False,
PR0005413,2025-09-05,スマートフォン,最新スマホ 256GB,160491,店舗,新宿店,C02122,石川,女,40,神奈川県,2022-03-27,8,1008327,VIP,False,755
PR0005419,2025-09-07,テレビ,プロジェクター,163618,EC,,C02122,石川,女,40,神奈川県,2022-03-27,8,1008327,VIP,False,
PR0005418,2025-12-26,冷蔵庫,冷蔵庫 400L,184369,店舗,池袋店,C02122,石川,女,40,神奈川県,2022-03-27,8,1008327,VIP,False,
PR0005414,2022-08-04,美容家電・小物,美顔器,70122,店舗,池袋店,C02122,石川,女,40,神奈川県,2022-03-27,8,1008327,VIP,True,
PR0005415,2024-09-27,美容家電・小物,ヘアアイロン,79670,店舗,大阪梅田店,C02122,石川,女,40,神奈川県,2022-03-27,8,1008327,VIP,False,785
PR0005420,2024-03-03,PC・タブレット,タブレット 10型,187263,店舗,渋谷店,C02123,青木,女,53,兵庫県,2023-10-18,5,929117,VIP,False,
PR0005421,2024-05-30,エアコン,業務用エアコン,242293,店舗,新宿店,C02123,青木,女,53,兵庫県,2023-10-18,5,929117,VIP,False,
PR0005423,2025-12-17,ゲーム・玩具,据置型ゲーム機,39003,店舗,池袋店,C02123,青木,女,53,兵庫県,2023-10-18,5,929117,VIP,False,
PR0005424,2023-12-29,テレビ,有機EL 55型,434956,EC,,C02123,青木,女,53,兵庫県,2023-10-18,5,929117,VIP,True,
PR0005422,2024-11-08,美容家電・小物,ドライヤー,25602,店舗,横浜駅前店,C02123,青木,女,53,兵庫県,2023-10-18,5,929117,VIP,False,
PR0005430,2026-03-07,PC・タブレット,ワークステーション,317804,店舗,福岡天神店,C02124,佐々木,男,69,兵庫県,2026-01-01,6,1584294,VIP,False,
PR0005428,2026-01-17,エアコン,エアコン 6畳用,343248,店舗,渋谷店,C02124,佐々木,男,69,兵庫県,2026-01-01,6,1584294,VIP,True,
PR0005427,2026-03-14,スマートフォン,最新スマホ 256GB,195107,店舗,横浜駅前店,C02124,佐々木,男,69,兵庫県,2026-01-01,6,1584294,VIP,False,
PR0005429,2026-02-16,冷蔵庫,コンパクト冷蔵庫,347393,店舗,名古屋栄店,C02124,佐々木,男,69,兵庫県,2026-01-01,6,1584294,VIP,False,
PR0005425,2026-01-17,洗濯機,縦型洗濯機,341239,店舗,大阪梅田店,C02124,佐々木,男,69,兵庫県,2026-01-01,6,1584294,VIP,True,
PR0005426,2026-02-09,美容家電・小物,美顔器,39503,EC,,C02124,佐々木,男,69,兵庫県,2026-01-01,6,1584294,VIP,False,
PR0005431,2023-03-06,テレビ,プロジェクター,224564,EC,,C02125,佐藤,女,55,埼玉県,2021-06-03,1,224564,Inactive,True,
PR0005433,2026-03-24,PC・タブレット,タブレット 10型,108195,EC,,C02126,池田,女,41,兵庫県,2021-11-20,4,761891,Loyal,False,
PR0005432,2025-12-16,エアコン,エアコン 18畳用,343179,EC,,C02126,池田,女,41,兵庫県,2021-11-20,4,761891,Loyal,False,
PR0005434,2022-06-12,スマートフォン,ハイエンド 1TB,140749,店舗,池袋店,C02126,池田,女,41,兵庫県,2021-11-20,4,761891,Loyal,True,
PR0005435,2024-07-12,スマートフォン,ミドルレンジ機種,169768,店舗,札幌駅前店,C02126,池田,女,41,兵庫県,2021-11-20,4,761891,Loyal,False,761
PR0005438,2026-03-16,PC・タブレット,ノートPC 13型,87101,店舗,横浜駅前店,C02127,鈴木,男,54,大阪府,2024-07-25,3,652955,Loyal,False,
PR0005437,2025-09-05,スマートフォン,スタンダード 128GB,77402,店舗,秋葉原店,C02127,鈴木,男,54,大阪府,2024-07-25,3,652955,Loyal,False,
PR0005436,2025-08-02,テレビ,スマートテレビ 43型,488452,店舗,渋谷店,C02127,鈴木,男,54,大阪府,2024-07-25,3,652955,Loyal,True,
PR0005439,2022-04-05,エアコン,エアコン 10畳用,133096,EC,,C02128,鈴木,女,56,広島県,2021-09-22,3,392129,Loyal,True,
PR0005440,2024-06-16,スマートフォン,最新スマホ 256GB,196669,EC,,C02128,鈴木,女,56,広島県,2021-09-22,3,392129,Loyal,False,
PR0005441,2023-10-07,美容家電・小物,ドライヤー,62364,店舗,札幌駅前店,C02128,鈴木,女,56,広島県,2021-09-22,3,392129,Loyal,False,
PR0005442,2023-05-05,オーディオ,ヘッドホン,156556,EC,,C02129,高橋,女,33,東京都,2022-02-08,2,300573,Inactive,False,
PR0005443,2022-07-30,スマートフォン,ハイエンド 1TB,144017,店舗,大阪梅田店,C02129,高橋,女,33,東京都,2022-02-08,2,300573,Inactive,True,
PR0005445,2025-12-07,テレビ,有機EL 55型,204084,EC,,C02130,小林,女,34,埼玉県,2023-05-18,2,276821,Regular,True,
PR0005444,2026-01-08,美容家電・小物,電動歯ブラシ,72737,EC,,C02130,小林,女,34,埼玉県,2023-05-18,2,276821,Regular,False,
PR0005447,2023-02-12,PC・タブレット,ゲーミングPC,184531,EC,,C02131,前田,女,58,兵庫県,2022-02-08,3,848536,Loyal,True,
PR0005446,2023-07-23,テレビ,4K テレビ 65型,487029,店舗,秋葉原店,C02131,前田,女,58,兵庫県,2022-02-08,3,848536,Loyal,False,
PR0005448,2025-09-13,洗濯機,乾燥機能付き 10kg,176976,EC,,C02131,前田,女,58,兵庫県,2022-02-08,3,848536,Loyal,False,
PR0005450,2025-07-27,冷蔵庫,フレンチドア 700L,405264,EC,,C02132,山崎,女,50,福岡県,2023-05-22,2,426857,Regular,False,
PR0005449,2025-07-22,美容家電・小物,電気シェーバー,21593,EC,,C02132,山崎,女,50,福岡県,2023-05-22,2,426857,Regular,True,
PR0005453,2025-11-25,ゲーム・玩具,ボードゲーム,30729,店舗,新宿店,C02133,清水,男,27,埼玉県,2024-06-27,3,143570,Regular,False,
PR0005451,2026-02-02,スマートフォン,スタンダード 128GB,101866,EC,,C02133,清水,男,27,埼玉県,2024-06-27,3,143570,Regular,False,
PR0005452,2025-09-27,美容家電・小物,電動歯ブラシ,10975,店舗,横浜駅前店,C02133,清水,男,27,埼玉県,2024-06-27,3,143570,Regular,True,
PR0005454,2025-01-09,冷蔵庫,コンパクト冷蔵庫,115211,店舗,大阪梅田店,C02134,坂本,男,48,北海道,2022-03-11,1,115211,Light,True,
PR0005455,2023-07-31,オーディオ,Bluetoothスピーカー,48617,店舗,秋葉原店,C02135,中島,男,43,東京都,2022-05-01,2,409397,Regular,True,
PR0005456,2024-08-16,冷蔵庫,フレンチドア 700L,360780,店舗,天王寺店,C02135,中島,男,43,東京都,2022-05-01,2,409397,Regular,False,
PR0005457,2026-03-04,美容家電・小物,ドライヤー,73930,店舗,池袋店,C02136,石井,女,39,埼玉県,2024-12-06,1,73930,Light,True,
PR0005459,2025-09-28,PC・タブレット,ノートPC 15型,213226,店舗,天王寺店,C02137,坂本,男,56,兵庫県,2023-09-06,2,461380,Regular,False,
PR0005458,2024-09-14,カメラ・ビデオ,ミラーレス一眼,248154,店舗,新宿店,C02137,坂本,男,56,兵庫県,2023-09-06,2,461380,Regular,True,
PR0005460,2025-10-16,スマートフォン,最新スマホ 256GB,111091,店舗,福岡天神店,C02138,石井,男,64,神奈川県,2022-11-22,1,111091,Light,True,
PR0005461,2025-09-20,カメラ・ビデオ,ミラーレス一眼,194739,EC,,C02139,岡田,女,23,京都府,2021-12-10,4,666224,Loyal,False,
PR0005463,2022-09-17,スマートフォン,スタンダード 128GB,68576,EC,,C02139,岡田,女,23,京都府,2021-12-10,4,666224,Loyal,True,
PR0005464,2025-01-20,スマートフォン,コンパクトモデル,62189,EC,,C02139,岡田,女,23,京都府,2021-12-10,4,666224,Loyal,False,856
PR0005462,2026-01-20,テレビ,有機EL 55型,340720,店舗,大阪梅田店,C02139,岡田,女,23,京都府,2021-12-10,4,666224,Loyal,False,
PR0005466,2022-03-01,スマートフォン,スタンダード 128GB,182852,店舗,渋谷店,C02140,山田,女,41,東京都,2021-10-19,2,414066,Inactive,True,
PR0005465,2022-07-04,洗濯機,全自動 8kg,231214,EC,,C02140,山田,女,41,東京都,2021-10-19,2,414066,Inactive,False,
PR0005469,2024-07-06,エアコン,エアコン 18畳用,107995,店舗,大阪梅田店,C02141,石井,男,64,北海道,2024-04-05,3,172392,Regular,True,
PR0005467,2026-01-02,スマートフォン,Pro モデル 512GB,40563,店舗,新宿店,C02141,石井,男,64,北海道,2024-04-05,3,172392,Regular,False,
PR0005468,2026-02-24,美容家電・小物,美顔器,23834,EC,,C02141,石井,男,64,北海道,2024-04-05,3,172392,Regular,False,
PR0005470,2023-03-09,スマートフォン,最新スマホ 256GB,160734,EC,,C02142,林,男,50,千葉県,2022-09-09,1,160734,Inactive,True,
PR0005471,2024-10-29,エアコン,エアコン 6畳用,120729,店舗,渋谷店,C02143,石井,女,46,神奈川県,2024-07-14,2,132977,Regular,True,
PR0005472,2025-07-24,美容家電・小物,ドライヤー,12248,店舗,横浜駅前店,C02143,石井,女,46,神奈川県,2024-07-14,2,132977,Regular,False,
PR0005473,2024-09-01,美容家電・小物,電気シェーバー,44015,店舗,渋谷店,C02144,池田,男,46,大阪府,2023-01-31,1,44015,Light,True,
PR0005476,2025-11-24,エアコン,エアコン 6畳用,350208,店舗,渋谷店,C02145,山口,女,40,兵庫県,2021-10-26,4,422055,Loyal,False,
PR0005477,2025-03-30,オーディオ,ホームオーディオ,49449,店舗,福岡天神店,C02145,山口,女,40,兵庫県,2021-10-26,4,422055,Loyal,False,
PR0005474,2021-12-01,美容家電・小物,マッサージガン,16671,店舗,池袋店,C02145,山口,女,40,兵庫県,2021-10-26,4,422055,Loyal,True,
PR0005475,2025-05-19,美容家電・小物,電動歯ブラシ,5727,店舗,福岡天神店,C02145,山口,女,40,兵庫県,2021-10-26,4,422055,Loyal,False,1265
PR0005478,2026-01-30,美容家電・小物,電気シェーバー,28627,店舗,秋葉原店,C02146,坂本,女,35,愛知県,2025-07-14,1,28627,Light,True,
PR0005481,2024-12-26,PC・タブレット,ワークステーション,188290,EC,,C02147,橋本,男,57,東京都,2023-01-24,3,724159,Loyal,False,
PR0005479,2024-07-12,スマートフォン,スタンダード 128GB,91614,店舗,池袋店,C02147,橋本,男,57,東京都,2023-01-24,3,724159,Loyal,True,
PR0005480,2025-12-31,冷蔵庫,冷蔵庫 600L 大型,444255,EC,,C02147,橋本,男,57,東京都,2023-01-24,3,724159,Loyal,False,
PR0005482,2022-10-10,スマートフォン,コンパクトモデル,162767,店舗,福岡天神店,C02148,木村,女,45,宮城県,2021-07-15,1,162767,Inactive,True,
PR0005483,2025-05-05,スマートフォン,ハイエンド 1TB,119938,EC,,C02149,池田,男,48,北海道,2025-04-07,2,413354,Regular,True,
PR0005484,2025-07-07,テレビ,有機EL 55型,293416,店舗,横浜駅前店,C02149,池田,男,48,北海道,2025-04-07,2,413354,Regular,False,
PR0005486,2023-03-22,オーディオ,Bluetoothスピーカー,45739,店舗,名古屋栄店,C02150,小林,男,43,千葉県,2022-02-05,2,338634,Inactive,True,
PR0005485,2023-08-19,テレビ,プロジェクター,292895,店舗,新宿店,C02150,小林,男,43,千葉県,2022-02-05,2,338634,Inactive,False,
PR0005489,2024-04-18,スマートフォン,コンパクトモデル,133534,店舗,天王寺店,C02151,岡田,男,60,埼玉県,2023-07-22,3,686902,Loyal,True,
PR0005487,2024-10-31,テレビ,スマートテレビ 43型,214345,店舗,天王寺店,C02151,岡田,男,60,埼玉県,2023-07-22,3,686902,Loyal,False,
PR0005488,2025-08-14,冷蔵庫,冷蔵庫 500L,339023,EC,,C02151,岡田,男,60,埼玉県,2023-07-22,3,686902,Loyal,False,
PR0005491,2024-12-10,PC・タブレット,2-in-1 PC,206021,店舗,新宿店,C02152,藤田,女,70,千葉県,2023-03-06,2,549998,Regular,False,
PR0005490,2024-09-25,テレビ,プロジェクター,343977,店舗,秋葉原店,C02152,藤田,女,70,千葉県,2023-03-06,2,549998,Regular,True,
