order_line_id,order_id,order_datetime,quantity,unit_price,line_total,channel,device,product_id,product_name,major_category,minor_category,customer_id,customer_last_name,gender,age,prefecture,register_date,churn_date,acquisition_channel,total_orders,total_spent,first_month_orders,loyalty_tier
OL0016712,ORD010012,2025-09-25 20:11:00,1,2800,2800,Paid Search,Mobile,P0256,ヨガマット,スポーツ,フィットネス,C001723,阿部,女,21.0,東京都,2025-05-12,,Paid Search,5.0,35902.0,2.0,Frequent
OL0016713,ORD010012,2025-09-25 20:11:00,1,12800,11520,Paid Search,Mobile,P0052,ワイヤレスイヤホン,家電,AV家電,C001723,阿部,女,21.0,東京都,2025-05-12,,Paid Search,5.0,35902.0,2.0,Frequent
OL0016714,ORD010012,2025-09-25 20:11:00,1,6800,6460,Paid Search,Mobile,P0021,ロングスカート,ファッション,ボトムス,C001723,阿部,女,21.0,東京都,2025-05-12,,Paid Search,5.0,35902.0,2.0,Frequent
OL0016715,ORD010013,2026-01-31 12:11:00,1,2800,2800,Organic Search,Mobile,P0190,コンシーラー,コスメ・ビューティ,メイク,C001504,山下,女,41.0,京都府,2025-03-21,,Email,28.0,241728.0,3.0,VIP
OL0016716,ORD010013,2026-01-31 12:11:00,1,3200,3200,Organic Search,Mobile,P0201,トリートメント,コスメ・ビューティ,ヘアケア,C001504,山下,女,41.0,京都府,2025-03-21,,Email,28.0,241728.0,3.0,VIP
OL0016717,ORD010013,2026-01-31 12:11:00,1,680,578,Organic Search,Mobile,P0088,みりん,食品,調味料,C001504,山下,女,41.0,京都府,2025-03-21,,Email,28.0,241728.0,3.0,VIP
OL0016718,ORD010013,2026-01-31 12:11:00,1,9800,9800,Organic Search,Mobile,P0039,リュック,ファッション,バッグ,C001504,山下,女,41.0,京都府,2025-03-21,,Email,28.0,241728.0,3.0,VIP
OL0016719,ORD010014,2025-07-02 14:57:00,1,480,480,Paid Search,Mobile,P0110,野菜ジュース1L,食品,飲料,C000263,池田,男,38.0,東京都,2024-07-24,,Organic Search,50.0,542356.0,3.0,VIP
OL0016720,ORD010014,2025-07-02 14:57:00,1,1280,1024,Paid Search,Mobile,P0257,ヨガブロック,スポーツ,フィットネス,C000263,池田,男,38.0,東京都,2024-07-24,,Organic Search,50.0,542356.0,3.0,VIP
OL0016721,ORD010015,2024-09-10 21:23:00,1,8800,8800,Email,Mobile,P0023,マキシワンピース,ファッション,ドレス,C001711,前田,男,39.0,千葉県,2024-07-26,,Direct,47.0,625776.0,5.0,VIP
OL0016722,ORD010016,2025-07-09 18:59:00,1,1800,1440,Organic Search,Mobile,P0146,ファンタジー小説,書籍,文芸,C000017,林,女,45.0,千葉県,2024-05-05,2026-02-14,Direct,40.0,420690.0,2.0,Inactive
OL0016723,ORD010017,2025-06-21 21:36:00,1,6800,6460,Direct,PC,P0041,財布,ファッション,小物,C001721,坂本,男,34.0,東京都,2024-09-25,,Direct,31.0,331814.0,3.0,VIP
OL0016724,ORD010018,2025-12-07 14:16:00,1,480,480,Email,Mobile,P0227,ティッシュ5箱,ホーム・日用品,紙製品,C000955,松本,女,42.0,広島県,2025-12-07,,SNS Ad,5.0,27970.0,2.0,Regular
OL0016725,ORD010019,2026-03-25 22:27:00,1,6800,6800,Direct,Mobile,P0021,ロングスカート,ファッション,ボトムス,C001222,伊藤,男,31.0,北海道,2025-12-15,,Paid Search,2.0,26400.0,0.0,Regular
OL0016726,ORD010019,2026-03-25 22:27:00,1,12800,12800,Direct,Mobile,P0026,ジャケット,ファッション,アウター,C001222,伊藤,男,31.0,北海道,2025-12-15,,Paid Search,2.0,26400.0,0.0,Regular
OL0016727,ORD010020,2025-04-15 12:44:00,1,780,780,Referral,Mobile,P0085,味噌800g,食品,調味料,C000470,鈴木,女,35.0,兵庫県,2024-12-28,,Paid Search,36.0,382386.0,7.0,VIP
OL0016728,ORD010021,2024-08-17 20:28:00,1,580,522,Direct,PC,P0102,コーンスープ缶,食品,缶詰,C000010,高橋,女,34.0,東京都,2024-07-19,,SNS Ad,42.0,277325.0,5.0,VIP
OL0016729,ORD010022,2024-11-05 18:33:00,1,18800,18800,Organic Search,Tablet,P0053,ヘッドホン,家電,AV家電,C000824,木村,女,47.0,東京都,2024-11-03,,Direct,29.0,368143.0,8.0,VIP
OL0016730,ORD010023,2025-12-02 09:26:00,3,6800,16320,Organic Search,Mobile,P0012,デニムパンツ,ファッション,ボトムス,C000870,佐々木,男,20.0,埼玉県,2025-10-19,,Email,4.0,47440.0,1.0,Frequent
OL0016731,ORD010024,2025-06-28 11:49:00,1,2480,2480,Email,Mobile,P0243,収納ケース,ホーム・日用品,収納,C001629,近藤,男,35.0,埼玉県,2024-08-19,,Organic Search,9.0,291752.0,1.0,VIP
OL0016732,ORD010025,2026-02-26 13:01:00,1,1280,1280,Paid Search,Mobile,P0120,もち米,食品,主食,,,,,,,,,,,,
OL0016733,ORD010026,2025-03-14 21:10:00,1,4800,4800,Referral,PC,P0035,サンダル,ファッション,シューズ,C000010,高橋,女,34.0,東京都,2024-07-19,,SNS Ad,42.0,277325.0,5.0,VIP
OL0016734,ORD010027,2025-02-19 17:57:00,2,5500,11000,Direct,Mobile,P0011,カーディガン,ファッション,トップス,,,,,,,,,,,,
OL0016735,ORD010028,2026-02-20 18:21:00,1,9800,9800,SNS Ad,Mobile,P0036,ローファー,ファッション,シューズ,,,,,,,,,,,,
OL0016736,ORD010029,2025-05-17 20:56:00,1,9800,9800,Direct,PC,P0248,ラグ,ホーム・日用品,リビング,,,,,,,,,,,,
OL0016737,ORD010029,2025-05-17 20:56:00,1,6800,6800,Direct,PC,P0041,財布,ファッション,小物,,,,,,,,,,,,
OL0016738,ORD010029,2025-05-17 20:56:00,1,9800,9310,Direct,PC,P0036,ローファー,ファッション,シューズ,,,,,,,,,,,,
OL0016739,ORD010030,2025-12-25 20:52:00,1,1280,1216,Referral,Mobile,P0139,出汁パック,食品,調味料,C001117,森,女,38.0,埼玉県,2025-08-18,,Email,23.0,251730.0,5.0,VIP
OL0016740,ORD010030,2025-12-25 20:52:00,1,6800,6800,Referral,Mobile,P0038,トートバッグ,ファッション,バッグ,C001117,森,女,38.0,埼玉県,2025-08-18,,Email,23.0,251730.0,5.0,VIP
OL0016741,ORD010030,2025-12-25 20:52:00,1,3800,3800,Referral,Mobile,P0042,ベルト,ファッション,小物,C001117,森,女,38.0,埼玉県,2025-08-18,,Email,23.0,251730.0,5.0,VIP
OL0016742,ORD010031,2024-12-12 10:15:00,1,380,380,Paid Search,PC,P0097,うどん乾麺,食品,乾物,,,,,,,,,,,,
OL0016743,ORD010032,2024-10-23 17:52:00,1,2800,2380,Email,PC,P0150,経営戦略本,書籍,ビジネス,C000436,遠藤,男,33.0,神奈川県,2024-08-16,,Direct,10.0,185800.0,0.0,Loyal
OL0016744,ORD010033,2024-04-21 15:25:00,1,3200,3200,SNS Ad,Mobile,P0201,トリートメント,コスメ・ビューティ,ヘアケア,,,,,,,,,,,,
OL0016745,ORD010033,2024-04-21 15:25:00,1,2280,2280,SNS Ad,Mobile,P0183,フェイスマスク10枚,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0016746,ORD010034,2024-06-14 10:21:00,1,4800,4560,Paid Search,Mobile,P0009,パーカー,ファッション,トップス,C000573,山口,女,20.0,東京都,2024-05-23,2025-11-16,Paid Search,10.0,202012.0,1.0,Inactive
OL0016747,ORD010034,2024-06-14 10:21:00,1,4200,3570,Paid Search,Mobile,P0181,クリーム,コスメ・ビューティ,スキンケア,C000573,山口,女,20.0,東京都,2024-05-23,2025-11-16,Paid Search,10.0,202012.0,1.0,Inactive
OL0016748,ORD010035,2024-05-24 19:51:00,1,5200,4420,SNS Ad,Mobile,P0019,タイトスカート,ファッション,ボトムス,C001576,清水,女,39.0,東京都,2024-04-09,,SNS Ad,46.0,495174.0,2.0,VIP
OL0016749,ORD010035,2024-05-24 19:51:00,1,580,522,SNS Ad,Mobile,P0102,コーンスープ缶,食品,缶詰,C001576,清水,女,39.0,東京都,2024-04-09,,SNS Ad,46.0,495174.0,2.0,VIP
OL0016750,ORD010036,2024-10-31 21:51:00,1,19800,17820,Direct,Mobile,P0029,コート,ファッション,アウター,C000965,田中,女,36.0,東京都,2024-08-28,,Organic Search,40.0,409902.0,8.0,VIP
OL0016751,ORD010037,2024-11-04 09:59:00,1,12800,12800,SNS Ad,Mobile,P0026,ジャケット,ファッション,アウター,,,,,,,,,,,,
OL0016752,ORD010037,2024-11-04 09:59:00,1,2800,2800,SNS Ad,Mobile,P0207,ボディオイル,コスメ・ビューティ,ボディケア,,,,,,,,,,,,
OL0016753,ORD010038,2025-02-03 22:11:00,1,2800,2800,Direct,PC,P0156,AI解説書,書籍,IT技術,C000319,山崎,男,53.0,神奈川県,2024-06-16,,SNS Ad,14.0,249568.0,1.0,VIP
OL0016754,ORD010038,2025-02-03 22:11:00,1,79800,79800,Direct,PC,P0047,4Kテレビ50型,家電,AV家電,C000319,山崎,男,53.0,神奈川県,2024-06-16,,SNS Ad,14.0,249568.0,1.0,VIP
OL0016755,ORD010039,2025-11-14 09:18:00,1,2280,2280,Direct,Mobile,P0138,スパイスセット,食品,調味料,C000619,斎藤,女,35.0,京都府,2025-11-09,,Referral,9.0,140082.0,4.0,Loyal
OL0016756,ORD010039,2025-11-14 09:18:00,1,380,380,Direct,Mobile,P0236,歯磨き粉,ホーム・日用品,デンタルケア,C000619,斎藤,女,35.0,京都府,2025-11-09,,Referral,9.0,140082.0,4.0,Loyal
OL0016757,ORD010040,2024-10-24 19:41:00,1,380,380,Organic Search,Mobile,P0228,ペーパータオル,ホーム・日用品,紙製品,C000027,村上,女,30.0,東京都,2024-08-15,,Referral,42.0,473989.0,5.0,VIP
OL0016758,ORD010040,2024-10-24 19:41:00,1,5900,5900,Organic Search,Mobile,P0007,ニットセーター,ファッション,トップス,C000027,村上,女,30.0,東京都,2024-08-15,,Referral,42.0,473989.0,5.0,VIP
OL0016759,ORD010041,2025-09-08 23:16:00,1,12800,12800,Direct,Mobile,P0071,ドライヤー,家電,美容家電,C001614,清水,男,56.0,神奈川県,2025-01-28,,Referral,28.0,349136.0,3.0,VIP
OL0016760,ORD010042,2026-03-22 20:10:00,1,1480,1480,Direct,Mobile,P0263,腹筋ローラー,スポーツ,フィットネス,C000544,井上,男,27.0,福岡県,2025-11-07,,SNS Ad,1.0,1480.0,0.0,Light
OL0016761,ORD010043,2024-06-02 11:39:00,2,4200,7560,SNS Ad,PC,P0181,クリーム,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0016762,ORD010043,2024-06-02 11:39:00,1,2800,2800,SNS Ad,PC,P0185,クレンジングオイル,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0016763,ORD010043,2024-06-02 11:39:00,1,880,880,SNS Ad,PC,P0121,雑穀米,食品,主食,,,,,,,,,,,,
OL0016764,ORD010044,2024-09-26 16:46:00,1,6800,6800,SNS Ad,PC,P0041,財布,ファッション,小物,,,,,,,,,,,,
OL0016765,ORD010045,2024-05-22 22:37:00,1,2800,2800,Organic Search,Mobile,P0203,ヘアオイル,コスメ・ビューティ,ヘアケア,,,,,,,,,,,,
OL0016766,ORD010046,2026-01-10 21:28:00,1,48000,48000,Organic Search,Mobile,P0050,プロジェクター,家電,AV家電,C000725,吉田,女,26.0,愛知県,2025-01-11,,Paid Search,11.0,269126.0,1.0,VIP
OL0016767,ORD010046,2026-01-10 21:28:00,1,4800,4320,Organic Search,Mobile,P0177,高機能化粧水,コスメ・ビューティ,スキンケア,C000725,吉田,女,26.0,愛知県,2025-01-11,,Paid Search,11.0,269126.0,1.0,VIP
OL0016768,ORD010047,2025-07-18 13:46:00,1,19800,19800,Email,Mobile,P0028,ダウンジャケット,ファッション,アウター,C001133,山本,女,44.0,埼玉県,2025-01-28,,Paid Search,27.0,297915.0,4.0,VIP
OL0016769,ORD010048,2025-10-24 09:39:00,1,2800,2800,Direct,Mobile,P0215,ビタミンサプリ,コスメ・ビューティ,健康,,,,,,,,,,,,
OL0016770,ORD010049,2024-11-11 19:11:00,1,12800,12800,Direct,Mobile,P0040,ハンドバッグ,ファッション,バッグ,,,,,,,,,,,,
OL0016771,ORD010050,2025-10-18 22:28:00,1,8800,8800,Email,Mobile,P0023,マキシワンピース,ファッション,ドレス,C001770,石川,女,48.0,千葉県,2024-08-11,,Direct,41.0,372045.0,4.0,VIP
OL0016772,ORD010051,2025-07-26 07:06:00,1,5800,5220,Paid Search,Mobile,P0014,チノパン,ファッション,ボトムス,C000846,橋本,女,25.0,宮城県,2025-03-12,,SNS Ad,5.0,109744.0,0.0,Loyal
OL0016773,ORD010051,2025-07-26 07:06:00,2,19800,39600,Paid Search,Mobile,P0029,コート,ファッション,アウター,C000846,橋本,女,25.0,宮城県,2025-03-12,,SNS Ad,5.0,109744.0,0.0,Loyal
OL0016774,ORD010052,2025-07-06 21:34:00,1,4800,4800,Organic Search,PC,P0212,オードトワレ,コスメ・ビューティ,フレグランス,C001174,前田,男,67.0,埼玉県,2024-06-05,,SNS Ad,9.0,158031.0,0.0,Loyal
OL0016775,ORD010052,2025-07-06 21:34:00,1,1800,1800,Organic Search,PC,P0209,ボディソープ,コスメ・ビューティ,ボディケア,C001174,前田,男,67.0,埼玉県,2024-06-05,,SNS Ad,9.0,158031.0,0.0,Loyal
OL0016776,ORD010052,2025-07-06 21:34:00,3,14800,44400,Organic Search,PC,P0275,キャンプテント,スポーツ,アウトドア,C001174,前田,男,67.0,埼玉県,2024-06-05,,SNS Ad,9.0,158031.0,0.0,Loyal
OL0016777,ORD010053,2025-11-16 19:31:00,1,680,680,Organic Search,Mobile,P0088,みりん,食品,調味料,C001568,石井,女,59.0,東京都,2024-07-11,,Organic Search,43.0,358116.0,3.0,VIP
OL0016778,ORD010053,2025-11-16 19:31:00,1,4800,4800,Organic Search,Mobile,P0133,ギフトセット,食品,ギフト,C001568,石井,女,59.0,東京都,2024-07-11,,Organic Search,43.0,358116.0,3.0,VIP
OL0016779,ORD010054,2024-10-02 19:11:00,1,898,898,Direct,PC,P0238,マスク50枚,ホーム・日用品,衛生,C001687,中村,女,70.0,東京都,2024-04-07,,Organic Search,16.0,78614.0,0.0,Loyal
OL0016780,ORD010054,2024-10-02 19:11:00,1,9800,8330,Direct,PC,P0036,ローファー,ファッション,シューズ,C001687,中村,女,70.0,東京都,2024-04-07,,Organic Search,16.0,78614.0,0.0,Loyal
OL0016781,ORD010055,2025-05-16 09:30:00,1,780,663,Organic Search,Mobile,P0240,消毒スプレー,ホーム・日用品,衛生,C000837,吉田,男,38.0,宮城県,2024-05-23,2025-06-12,Organic Search,6.0,62929.0,0.0,Inactive
OL0016782,ORD010056,2025-01-10 17:12:00,1,4200,4200,Paid Search,PC,P0006,ブラウス,ファッション,トップス,,,,,,,,,,,,
OL0016783,ORD010057,2026-01-07 21:44:00,1,2200,2200,Paid Search,PC,P0158,パン作りの本,書籍,実用,C001770,石川,女,48.0,千葉県,2024-08-11,,Direct,41.0,372045.0,4.0,VIP
OL0016784,ORD010057,2026-01-07 21:44:00,1,2800,2800,Paid Search,PC,P0215,ビタミンサプリ,コスメ・ビューティ,健康,C001770,石川,女,48.0,千葉県,2024-08-11,,Direct,41.0,372045.0,4.0,VIP
OL0016785,ORD010058,2024-08-28 21:26:00,1,1580,1580,Email,Tablet,P0091,バルサミコ酢,食品,調味料,C001599,山下,男,21.0,埼玉県,2024-08-26,,Referral,45.0,554196.0,5.0,VIP
OL0016786,ORD010058,2024-08-28 21:26:00,2,580,1044,Email,Tablet,P0229,ゴミ袋45L 30枚,ホーム・日用品,紙製品,C001599,山下,男,21.0,埼玉県,2024-08-26,,Referral,45.0,554196.0,5.0,VIP
OL0016787,ORD010058,2024-08-28 21:26:00,1,12800,8960,Email,Tablet,P0180,プレミアム美容液,コスメ・ビューティ,スキンケア,C001599,山下,男,21.0,埼玉県,2024-08-26,,Referral,45.0,554196.0,5.0,VIP
OL0016788,ORD010059,2026-01-01 23:15:00,1,14800,14800,SNS Ad,Mobile,P0027,テーラードジャケット,ファッション,アウター,C001551,山崎,女,20.0,神奈川県,2025-09-20,,SNS Ad,12.0,97108.0,1.0,Loyal
OL0016789,ORD010060,2026-02-03 11:14:00,1,14800,13320,Email,Mobile,P0027,テーラードジャケット,ファッション,アウター,C000428,阿部,男,42.0,宮城県,2024-11-17,,Direct,33.0,448965.0,3.0,VIP
OL0016790,ORD010061,2025-12-19 17:47:00,1,2280,2280,Paid Search,PC,P0183,フェイスマスク10枚,コスメ・ビューティ,スキンケア,C001712,高橋,女,50.0,東京都,2024-09-21,,Email,10.0,77436.0,1.0,Loyal
OL0016791,ORD010061,2025-12-19 17:47:00,1,2480,2356,Paid Search,PC,P0149,マーケティング本,書籍,ビジネス,C001712,高橋,女,50.0,東京都,2024-09-21,,Email,10.0,77436.0,1.0,Loyal
OL0016792,ORD010062,2024-12-07 22:22:00,1,1800,1710,SNS Ad,Mobile,P0083,有機オリーブオイル,食品,調味料,,,,,,,,,,,,
OL0016793,ORD010062,2024-12-07 22:22:00,1,580,580,SNS Ad,Mobile,P0218,漂白剤,ホーム・日用品,洗濯,,,,,,,,,,,,
OL0016794,ORD010063,2024-07-04 18:43:00,2,580,1160,Direct,Mobile,P0226,トイレットペーパー12ロール,ホーム・日用品,紙製品,,,,,,,,,,,,
OL0016795,ORD010063,2024-07-04 18:43:00,1,480,480,Direct,Mobile,P0123,ひじき,食品,海藻,,,,,,,,,,,,
OL0016796,ORD010064,2025-12-27 18:57:00,1,8800,8800,Email,Mobile,P0037,ショルダーバッグ,ファッション,バッグ,C000263,池田,男,38.0,東京都,2024-07-24,,Organic Search,50.0,542356.0,3.0,VIP
OL0016797,ORD010064,2025-12-27 18:57:00,3,8800,26400,Email,Mobile,P0134,プレミアムギフト,食品,ギフト,C000263,池田,男,38.0,東京都,2024-07-24,,Organic Search,50.0,542356.0,3.0,VIP
OL0016798,ORD010065,2025-03-15 20:26:00,1,4800,4800,Referral,Mobile,P0004,ストライプシャツ,ファッション,トップス,C001005,藤田,女,40.0,東京都,2024-06-27,,Organic Search,37.0,473996.0,4.0,VIP
OL0016799,ORD010065,2025-03-15 20:26:00,1,9800,9800,Referral,Mobile,P0264,ランニングシューズ,スポーツ,シューズ,C001005,藤田,女,40.0,東京都,2024-06-27,,Organic Search,37.0,473996.0,4.0,VIP
OL0016800,ORD010066,2024-06-09 19:49:00,1,38800,38800,Organic Search,PC,P0078,スマートウォッチ,家電,PC・スマホ,C001740,清水,男,37.0,千葉県,2024-05-14,,Organic Search,43.0,453496.0,5.0,VIP
OL0016801,ORD010067,2025-02-18 17:57:00,1,2480,2480,SNS Ad,Mobile,P0136,日本酒720ml,食品,お酒,C000086,山本,男,45.0,愛知県,2024-11-22,,Direct,39.0,737537.0,7.0,VIP
OL0016802,ORD010067,2025-02-18 17:57:00,2,6200,12400,SNS Ad,Mobile,P0013,ワイドパンツ,ファッション,ボトムス,C000086,山本,男,45.0,愛知県,2024-11-22,,Direct,39.0,737537.0,7.0,VIP
OL0016803,ORD010068,2025-05-02 13:35:00,1,8800,7920,Direct,Mobile,P0023,マキシワンピース,ファッション,ドレス,C000080,山本,男,54.0,東京都,2024-11-21,,Organic Search,29.0,290753.0,3.0,VIP
OL0016804,ORD010069,2024-12-21 21:24:00,1,9800,9800,Direct,PC,P0033,ランニングシューズ,ファッション,シューズ,C000938,鈴木,女,36.0,埼玉県,2024-08-06,2025-07-30,Email,7.0,61464.0,1.0,Inactive
OL0016805,ORD010069,2024-12-21 21:24:00,1,1800,1800,Direct,PC,P0186,洗顔フォーム,コスメ・ビューティ,スキンケア,C000938,鈴木,女,36.0,埼玉県,2024-08-06,2025-07-30,Email,7.0,61464.0,1.0,Inactive
OL0016806,ORD010070,2025-04-26 17:50:00,1,2800,2800,Organic Search,PC,P0176,化粧水,コスメ・ビューティ,スキンケア,C000359,橋本,男,61.0,神奈川県,2025-01-07,,Paid Search,26.0,201482.0,5.0,VIP
OL0016807,ORD010071,2025-09-30 22:10:00,1,680,680,Paid Search,Mobile,P0125,冷凍シューマイ,食品,冷凍,C001811,山田,女,23.0,東京都,2025-02-15,,Organic Search,36.0,794049.0,2.0,VIP
OL0016808,ORD010072,2025-06-13 12:03:00,1,380,380,Paid Search,PC,P0236,歯磨き粉,ホーム・日用品,デンタルケア,,,,,,,,,,,,
OL0016809,ORD010072,2025-06-13 12:03:00,2,4200,8400,Paid Search,PC,P0181,クリーム,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0016810,ORD010072,2025-06-13 12:03:00,1,4800,4800,Paid Search,PC,P0133,ギフトセット,食品,ギフト,,,,,,,,,,,,
OL0016811,ORD010072,2025-06-13 12:03:00,1,6800,6800,Paid Search,PC,P0024,シャツワンピース,ファッション,ドレス,,,,,,,,,,,,
OL0016812,ORD010073,2024-12-01 16:11:00,1,2480,2480,Paid Search,Tablet,P0260,バランスボール,スポーツ,フィットネス,,,,,,,,,,,,
OL0016813,ORD010073,2024-12-01 16:11:00,1,28800,28800,Paid Search,Tablet,P0054,サウンドバー,家電,AV家電,,,,,,,,,,,,
OL0016814,ORD010073,2024-12-01 16:11:00,1,4800,4800,Paid Search,Tablet,P0009,パーカー,ファッション,トップス,,,,,,,,,,,,
OL0016815,ORD010074,2025-07-28 16:26:00,1,780,780,Organic Search,Mobile,P0115,オートミール,食品,朝食,C001791,中島,男,46.0,埼玉県,2025-05-08,,SNS Ad,25.0,266264.0,6.0,VIP
OL0016816,ORD010075,2024-06-10 10:21:00,1,6800,6800,Organic Search,Mobile,P0038,トートバッグ,ファッション,バッグ,,,,,,,,,,,,
OL0016817,ORD010076,2025-12-23 06:13:00,1,6800,6800,SNS Ad,Mobile,P0021,ロングスカート,ファッション,ボトムス,C001027,井上,男,55.0,神奈川県,2025-10-14,,Organic Search,3.0,41530.0,0.0,Regular
OL0016818,ORD010077,2026-02-28 21:10:00,3,1480,4440,Direct,Mobile,P0273,スポーツタオル,スポーツ,アクセサリー,C000550,村上,女,43.0,東京都,2025-06-01,,SNS Ad,6.0,99040.0,1.0,Loyal
OL0016819,ORD010077,2026-02-28 21:10:00,1,24800,24800,Direct,Mobile,P0057,電子レンジ,家電,キッチン,C000550,村上,女,43.0,東京都,2025-06-01,,SNS Ad,6.0,99040.0,1.0,Loyal
OL0016820,ORD010077,2026-02-28 21:10:00,3,480,1440,Direct,Mobile,P0110,野菜ジュース1L,食品,飲料,C000550,村上,女,43.0,東京都,2025-06-01,,SNS Ad,6.0,99040.0,1.0,Loyal
OL0016821,ORD010077,2026-02-28 21:10:00,1,12800,12800,Direct,Mobile,P0034,ブーツ,ファッション,シューズ,C000550,村上,女,43.0,東京都,2025-06-01,,SNS Ad,6.0,99040.0,1.0,Loyal
OL0016822,ORD010078,2025-06-26 16:49:00,2,1280,2560,Organic Search,Mobile,P0171,専門誌,書籍,雑誌,,,,,,,,,,,,
OL0016823,ORD010079,2025-11-16 14:39:00,1,1980,1980,Direct,Tablet,P0242,整理ボックス,ホーム・日用品,収納,C001162,山下,男,29.0,福岡県,2025-08-13,,Organic Search,19.0,188436.0,1.0,VIP
OL0016824,ORD010079,2025-11-16 14:39:00,1,380,380,Direct,Tablet,P0094,カレールー,食品,乾物,C001162,山下,男,29.0,福岡県,2025-08-13,,Organic Search,19.0,188436.0,1.0,VIP
OL0016825,ORD010080,2024-05-01 20:31:00,1,2800,2800,Referral,Mobile,P0207,ボディオイル,コスメ・ビューティ,ボディケア,C001337,中村,男,24.0,東京都,2024-04-20,,Email,58.0,631525.0,6.0,VIP
OL0016826,ORD010081,2025-03-09 11:03:00,1,1800,1800,Paid Search,PC,P0195,リップグロス,コスメ・ビューティ,メイク,,,,,,,,,,,,
